cID,dID,sID,headID,startTime,endTime,ip_len
0131,0131A,01A,01310938600A,93.86,95.362,NA
0131,0131A,01A,01311301630A,130.163,130.397,NA
0131,0131A,01A,01311328660A,132.866,133.3,NA
0131,0131A,01A,01311403740A,140.374,140.574,NA
0131,0131A,01A,01311421050A,142.105,142.509,NA
0131,0131A,01A,01311432690A,143.269,143.99,NA
0131,0131A,01A,01311507290A,150.729,151.041,NA
0131,0131A,01A,01311522840A,152.284,152.694,NA
0131,0131A,01A,01311544090A,154.409,154.805,NA
0131,0131A,01A,01311577910A,157.791,158.055,NA
0131,0131A,01A,01311657990A,165.799,166.066,NA
0131,0131A,01A,01311677220A,167.722,168.013,NA
0131,0131A,01A,01311771770A,177.177,177.477,NA
0131,0131A,01A,01311787700A,178.77,179.166,NA
0131,0131A,01A,01311841940A,184.194,184.59,NA
0131,0131A,01A,01311874870A,187.487,187.721,NA
0131,0131A,01A,01311885340A,188.534,188.826,NA
0131,0131A,01A,01311948950A,194.895,195.362,NA
0131,0131A,01A,01311962630A,196.263,196.53,NA
0131,0131A,01A,01311989580A,198.958,199.395,NA
0131,0131A,01A,01312071870A,207.187,207.465,NA
0131,0131A,01A,01312145480A,214.548,215.282,NA
0131,0131A,01A,01312284580A,228.458,228.881,NA
0131,0131A,01A,01312291870A,229.187,229.611,NA
0131,0131A,01A,01312351520A,235.152,235.631,NA
0131,0131A,01A,01312388390A,238.839,239.172,NA
0131,0131A,01A,01312421730A,242.173,242.52,NA
0131,0131A,01A,01312431590A,243.159,243.486,NA
0131,0131A,01A,01312519520A,251.952,252.319,NA
0131,0131A,01A,01312533610A,253.361,253.666,NA
0131,0131A,01A,01312550410A,255.041,255.34,NA
0131,0131A,01A,01312568230A,256.823,257.124,NA
0131,0131A,01A,01312594930A,259.493,259.826,NA
0131,0131A,01A,01312621660A,262.166,262.43,NA
0131,0131A,01A,01312648650A,264.865,265.265,NA
0131,0131A,01A,01312665900A,266.59,267.09,NA
0131,0131A,01A,01312715830A,271.583,271.881,NA
0131,0131A,01A,01312729370A,272.937,273.569,NA
0131,0131A,01A,01313131460A,313.146,314.114,NA
0131,0131A,01A,01313214540A,321.454,321.721,NA
0131,0131A,01A,01313253250A,325.325,325.792,NA
0131,0131A,01A,01313265060A,326.506,327.013,NA
0131,0131A,01A,01313288680A,328.868,329.215,NA
0131,0131A,01A,01313294790A,329.479,329.902,NA
0131,0131A,01A,01313653880A,365.388,365.895,NA
0131,0131A,01A,01313788120A,378.812,379.312,NA
0131,0131A,01A,01313839020A,383.902,384.416,NA
0131,0131A,01A,01313998330A,399.833,400.033,NA
0131,0131A,01A,01314268600A,426.86,427.294,NA
0131,0131A,01A,01314308260A,430.826,431.118,NA
0131,0131A,01A,01314404400A,440.44,440.774,NA
0131,0131A,01A,01314417430A,441.743,441.993,NA
0131,0131A,01A,01314465790A,446.579,447.247,NA
0131,0131A,01A,01315303120A,530.312,530.868,NA
0131,0131A,01A,01315514510A,551.451,551.618,NA
0131,0131A,01A,01315561560A,556.156,556.556,NA
0131,0131B,01B,01310326660B,32.666,33,NA
0131,0131B,01B,01310638970B,63.897,64.431,NA
0131,0131B,01B,01310721720B,72.172,72.439,NA
0131,0131B,01B,01310766200B,76.62,77.17,NA
0131,0131B,01B,01310860190B,86.019,87.321,NA
0131,0131B,01B,01310894560B,89.456,91.091,NA
0131,0131B,01B,01311009300B,100.93,102.1,NA
0131,0131B,01B,01312667000B,266.7,267.434,NA
0131,0131B,01B,01312823300B,282.33,282.98,NA
0131,0131B,01B,01312842800B,284.28,287.16,NA
0131,0131B,01B,01312928000B,292.8,293.21,NA
0131,0131B,01B,01312970700B,297.07,298.23,NA
0131,0131B,01B,01313046800B,304.68,305.56,NA
0131,0131B,01B,01313125900B,312.59,313.57,NA
0131,0131B,01B,01313141810B,314.181,316.449,NA
0131,0131B,01B,01313180000B,318,319.34,NA
0131,0131B,01B,01313218500B,321.85,322.65,NA
0131,0131B,01B,01313266600B,326.66,327.06,NA
0131,0131B,01B,01313302800B,330.28,331.42,NA
0131,0131B,01B,01313325700B,332.57,333.03,NA
0131,0131B,01B,01313343700B,334.37,334.99,NA
0131,0131B,01B,01313402400B,340.24,342.65,NA
0131,0131B,01B,01313509510B,350.951,351.384,NA
0131,0131B,01B,01313519180B,351.918,352.319,NA
0131,0131B,01B,01313535300B,353.53,354.81,NA
0131,0131B,01B,01313578900B,357.89,358.33,NA
0131,0131B,01B,01313638640B,363.864,364.497,NA
0131,0131B,01B,01313656700B,365.67,366.22,NA
0131,0131B,01B,01313750080B,375.008,377.811,NA
0131,0131B,01B,01313780800B,378.08,378.44,NA
0131,0131B,01B,01313908000B,390.8,392.74,NA
0131,0131B,01B,01313930000B,393,393.83,NA
0131,0131B,01B,01313978980B,397.898,399.366,NA
0131,0131B,01B,01313996990B,399.699,400.6,NA
0131,0131B,01B,01314061390B,406.139,407.707,NA
0131,0131B,01B,01314112440B,411.244,412.212,NA
0131,0131B,01B,01314155200B,415.52,417.23,NA
0131,0131B,01B,01314191600B,419.16,419.71,NA
0131,0131B,01B,01314215880B,421.588,422.455,NA
0131,0131B,01B,01314227560B,422.756,423.456,NA
0131,0131B,01B,01314268100B,426.81,427.42,NA
0131,0131B,01B,01314396730B,439.673,440.34,NA
0131,0131B,01B,01314417900B,441.79,442.78,NA
0131,0131B,01B,01314471800B,447.18,448.29,NA
0131,0131B,01B,01314557220B,455.722,456.556,NA
0131,0131B,01B,01314579910B,457.991,458,NA
0131,0131B,01B,01314580000B,458,459.81,NA
0131,0131B,01B,01314598100B,459.81,459.826,NA
0131,0131B,01B,01314611270B,461.127,461.561,NA
0131,0131B,01B,01314629960B,462.996,464.097,NA
0131,0131B,01B,01314645970B,464.597,465.432,NA
0131,0131B,01B,01314673340B,467.334,467.5,NA
0131,0131B,01B,01314676600B,467.66,468.48,NA
0131,0131B,01B,01314688680B,468.868,469.536,NA
0131,0131B,01B,01314717700B,471.77,472.14,NA
0131,0131B,01B,01314882900B,488.29,488.77,NA
0131,0131B,01B,01314899560B,489.956,490.49,NA
0131,0131B,01B,01314931260B,493.126,494.227,NA
0131,0131B,01B,01314983700B,498.37,498.91,NA
0131,0131B,01B,01314994700B,499.47,499.95,NA
0131,0131B,01B,01315031000B,503.1,504.42,NA
0131,0131B,01B,01315046800B,504.68,505.25,NA
0131,0131B,01B,01315057800B,505.78,506.23,NA
0131,0131B,01B,01315124400B,512.44,513.08,NA
0131,0131B,01B,01315145900B,514.59,515.18,NA
0131,0131B,01B,01315284200B,528.42,528.89,NA
0131,0131B,01B,01315358000B,535.8,536.74,NA
0131,0131B,01B,01315387720B,538.772,539.406,NA
0131,0131B,01B,01315511840B,551.184,553.319,NA
0131,0131C,01C,01310079750C,7.975,8.375,NA
0131,0131C,01C,01310277940C,27.794,28.529,NA
0131,0131C,01C,01310292100C,29.21,29.67,NA
0131,0131C,01C,01310434100C,43.41,45.145,NA
0131,0131C,01C,01310513400C,51.34,51.88,NA
0131,0131C,01C,01310624000C,62.4,62.71,NA
0131,0131C,01C,01310644900C,64.49,64.83,NA
0131,0131C,01C,01310716720C,71.672,71.972,NA
0131,0131C,01C,01310818300C,81.83,82.23,NA
0131,0131C,01C,01310827300C,82.73,84.54,NA
0131,0131C,01C,01310849100C,84.91,86.06,NA
0131,0131C,01C,01310874100C,87.41,88.36,NA
0131,0131C,01C,01310889000C,88.9,89.99,NA
0131,0131C,01C,01310933270C,93.327,96.129,NA
0131,0131C,01C,01310964600C,96.46,96.82,NA
0131,0131C,01C,01311152600C,115.26,115.62,NA
0131,0131C,01C,01311341200C,134.12,134.54,NA
0131,0131C,01C,01311404400C,140.44,141.108,NA
0131,0131C,01C,01311437440C,143.744,144.044,NA
0131,0131C,01C,01311547880C,154.788,155.055,NA
0131,0131C,01C,01311661660C,166.166,166.5,NA
0131,0131C,01C,01311678300C,167.83,168.26,NA
0131,0131C,01C,01311773770C,177.377,177.711,NA
0131,0131C,01C,01311795600C,179.56,179.99,NA
0131,0131C,01C,01311823150C,182.315,183.15,NA
0131,0131C,01C,01311842510C,184.251,184.718,NA
0131,0131C,01C,01311865530C,186.553,186.82,NA
0131,0131C,01C,01311878210C,187.821,188.188,NA
0131,0131C,01C,01311929000C,192.9,193.26,NA
0131,0131C,01C,01311992660C,199.266,199.7,NA
0131,0131C,01C,01312172500C,217.25,217.584,NA
0131,0131C,01C,01312276900C,227.69,228.1,NA
0131,0131C,01C,01312290620C,229.062,229.396,NA
0131,0131C,01C,01312296290C,229.629,229.996,NA
0131,0131C,01C,01312507510C,250.751,250.984,NA
0131,0131C,01C,01312551880C,255.188,255.522,NA
0131,0131C,01C,01312597930C,259.793,260.293,NA
0131,0131C,01C,01312616280C,261.628,261.995,NA
0131,0131C,01C,01312669000C,266.9,267.167,NA
0131,0131C,01C,01312738070C,273.807,274.241,NA
0131,0131C,01C,01312782300C,278.23,278.65,NA
0131,0131C,01C,01312795200C,279.52,279.94,NA
0131,0131C,01C,01312808300C,280.83,281.21,NA
0131,0131C,01C,01312821100C,282.11,282.84,NA
0131,0131C,01C,01312862600C,286.26,287.14,NA
0131,0131C,01C,01312924250C,292.425,294.261,NA
0131,0131C,01C,01312995660C,299.566,300.6,NA
0131,0131C,01C,01313110000C,311,313.01,NA
0131,0131C,01C,01313138470C,313.847,315.615,NA
0131,0131C,01C,01313177840C,317.784,319.085,NA
0131,0131C,01C,01313218220C,321.822,322.956,NA
0131,0131C,01C,01313252900C,325.29,326.29,NA
0131,0131C,01C,01313340000C,334,334.968,NA
0131,0131C,01C,01313746410C,374.641,375.008,NA
0131,0131C,01C,01313839170C,383.917,384.284,NA
0131,0131C,01C,01313971630C,397.163,397.797,NA
0131,0131C,01C,01313984310C,398.431,399.065,NA
0131,0131C,01C,01314061200C,406.12,406.64,NA
0131,0131C,01C,01314113200C,411.32,411.82,NA
0131,0131C,01C,01314247580C,424.758,424.991,NA
0131,0131C,01C,01314299300C,429.93,430.43,NA
0131,0131C,01C,01314308000C,430.8,431.28,NA
0131,0131C,01C,01314340340C,434.034,434.367,NA
0131,0131C,01C,01314400060C,440.006,442.409,NA
0131,0131C,01C,01314461500C,446.15,446.68,NA
0131,0131C,01C,01314526100C,452.61,453.53,NA
0131,0131C,01C,01314579580C,457.958,458.158,NA
0131,0131C,01C,01314590800C,459.08,459.48,NA
0131,0131C,01C,01314631630C,463.163,463.496,NA
0131,0131C,01C,01314683100C,468.31,469.57,NA
0131,0131C,01C,01314732900C,473.29,473.54,NA
0131,0131C,01C,01314767100C,476.71,477.143,NA
0131,0131C,01C,01314791700C,479.17,479.59,NA
0131,0131C,01C,01314799500C,479.95,481.22,NA
0131,0131C,01C,01314831160C,483.116,486.519,NA
0131,0131C,01C,01314880600C,488.06,488.57,NA
0131,0131C,01C,01314895220C,489.522,490.156,NA
0131,0131C,01C,01314970400C,497.04,497.49,NA
0131,0131C,01C,01314987800C,498.78,499.34,NA
0131,0131C,01C,01315051800C,505.18,505.71,NA
0131,0131C,01C,01315316980C,531.698,532.098,NA
0131,0131C,01C,01315595260C,559.526,559.759,NA
0133,0133A,01A,01330013700A,1.37,2.03,NA
0133,0133A,01A,01330053390A,5.339,5.806,NA
0133,0133A,01A,01330107900A,10.79,11.14,NA
0133,0133A,01A,01330172840A,17.284,17.584,NA
0133,0133A,01A,01330253920A,25.392,25.726,NA
0133,0133A,01A,01330271940A,27.194,27.461,NA
0133,0133A,01A,01330322800A,32.28,32.88,NA
0133,0133A,01A,01330376000A,37.6,38.04,NA
0133,0133A,01A,01330473200A,47.32,47.77,NA
0133,0133A,01A,01330523100A,52.31,52.97,NA
0133,0133A,01A,01330548600A,54.86,55.17,NA
0133,0133A,01A,01330591500A,59.15,59.41,NA
0133,0133A,01A,01330600700A,60.07,60.65,NA
0133,0133A,01A,01330610600A,61.06,61.59,NA
0133,0133A,01A,01330642310A,64.231,64.631,NA
0133,0133A,01A,01330726060A,72.606,73.073,NA
0133,0133A,01A,01330740740A,74.074,74.641,NA
0133,0133A,01A,01330814480A,81.448,81.982,NA
0133,0133A,01A,01330859190A,85.919,86.286,NA
0133,0133A,01A,01330897000A,89.7,90.19,NA
0133,0133A,01A,01330903500A,90.35,90.92,NA
0133,0133A,01A,01330940800A,94.08,94.66,NA
0133,0133A,01A,01330948610A,94.861,95.395,NA
0133,0133A,01A,01330982500A,98.25,98.9,NA
0133,0133A,01A,01331265930A,126.593,127.661,NA
0133,0133A,01A,01331289200A,128.92,129.25,NA
0133,0133A,01A,01331592590A,159.259,159.726,NA
0133,0133A,01A,01331725500A,172.55,172.97,NA
0133,0133A,01A,01331744410A,174.441,174.941,NA
0133,0133A,01A,01331767770A,176.777,177.077,NA
0133,0133A,01A,01331940200A,194.02,194.63,NA
0133,0133A,01A,01332240910A,224.091,224.391,NA
0133,0133A,01A,01332459790A,245.979,246.313,NA
0133,0133A,01A,01332526800A,252.68,253.26,NA
0133,0133A,01A,01332550210A,255.021,255.756,NA
0133,0133A,01A,01332608600A,260.86,261.75,NA
0133,0133A,01A,01332653320A,265.332,265.832,NA
0133,0133A,01A,01332770430A,277.043,277.244,NA
0133,0133A,01A,01332870200A,287.02,287.32,NA
0133,0133A,01A,01332888220A,288.822,289.222,NA
0133,0133A,01A,01332909910A,290.991,291.258,NA
0133,0133A,01A,01332952000A,295.2,295.61,NA
0133,0133A,01A,01332968400A,296.84,297.21,NA
0133,0133A,01A,01333327600A,332.76,333.16,NA
0133,0133A,01A,01333364400A,336.44,337.14,NA
0133,0133A,01A,01333414600A,341.46,342.22,NA
0133,0133A,01A,01333850180A,385.018,385.385,NA
0133,0133A,01A,01333911570A,391.157,391.658,NA
0133,0133A,01A,01334026360A,402.636,403.203,NA
0133,0133A,01A,01334062060A,406.206,406.873,NA
0133,0133A,01A,01334069400A,406.94,407.774,NA
0133,0133A,01A,01334129130A,412.913,413.546,NA
0133,0133A,01A,01334161730A,416.173,416.453,NA
0133,0133A,01A,01334179200A,417.92,418.306,NA
0133,0133A,01A,01334201200A,420.12,420.887,NA
0133,0133A,01A,01334384130A,438.413,438.826,NA
0133,0133A,01A,01334609610A,460.961,461.194,NA
0133,0133A,01A,01334690930A,469.093,469.466,NA
0133,0133A,01A,01334706700A,470.67,471.538,NA
0133,0133A,01A,01334718050A,471.805,472.072,NA
0133,0133A,01A,01334880660A,488.066,488.68,NA
0133,0133A,01A,01334933260A,493.326,493.66,NA
0133,0133A,01A,01334988650A,498.865,499.399,NA
0133,0133A,01A,01334994660A,499.466,500.033,NA
0133,0133A,01A,01335012800A,501.28,501.64,NA
0133,0133A,01A,01335221550A,522.155,522.455,NA
0133,0133A,01A,01335226550A,522.655,523.89,NA
0133,0133A,01A,01335259460A,525.946,528.306,NA
0133,0133A,01A,01335296290A,529.629,530.296,NA
0133,0133A,01A,01335319980A,531.998,532.332,NA
0133,0133A,01A,01335342000A,534.2,534.706,NA
0133,0133A,01A,01335587860A,558.786,559.186,NA
0133,0133B,01B,01330002500B,0.25,0.78,NA
0133,0133B,01B,01330431200B,43.12,43.78,NA
0133,0133B,01B,01330482100B,48.21,48.74,NA
0133,0133B,01B,01330494300B,49.43,50.08,NA
0133,0133B,01B,01330526860B,52.686,53.32,NA
0133,0133B,01B,01330553890B,55.389,55.656,NA
0133,0133B,01B,01330580580B,58.058,58.959,NA
0133,0133B,01B,01330592590B,59.259,59.626,NA
0133,0133B,01B,01330600270B,60.027,60.994,NA
0133,0133B,01B,01330613950B,61.395,61.662,NA
0133,0133B,01B,01330645700B,64.57,64.92,NA
0133,0133B,01B,01330731200B,73.12,73.73,NA
0133,0133B,01B,01330760430B,76.043,76.977,NA
0133,0133B,01B,01330806470B,80.647,80.981,NA
0133,0133B,01B,01330848300B,84.83,85.16,NA
0133,0133B,01B,01330943940B,94.394,94.761,NA
0133,0133B,01B,01331196900B,119.69,120.01,NA
0133,0133B,01B,01331206800B,120.68,121,NA
0133,0133B,01B,01331250250B,125.025,125.559,NA
0133,0133B,01B,01331262100B,126.21,126.76,NA
0133,0133B,01B,01331335400B,133.54,133.93,NA
0133,0133B,01B,01331344000B,134.4,134.92,NA
0133,0133B,01B,01331413410B,141.341,142.275,NA
0133,0133B,01B,01331428760B,142.876,143.61,NA
0133,0133B,01B,01331491200B,149.12,149.57,NA
0133,0133B,01B,01331517600B,151.76,153.02,NA
0133,0133B,01B,01331545300B,154.53,155.01,NA
0133,0133B,01B,01331577300B,157.73,158.28,NA
0133,0133B,01B,01331595000B,159.5,159.93,NA
0133,0133B,01B,01331664900B,166.49,167.43,NA
0133,0133B,01B,01331691000B,169.1,169.93,NA
0133,0133B,01B,01331703000B,170.3,170.79,NA
0133,0133B,01B,01331710400B,171.04,171.46,NA
0133,0133B,01B,01331747410B,174.741,175.175,NA
0133,0133B,01B,01331771700B,177.17,177.76,NA
0133,0133B,01B,01331798800B,179.88,180.347,NA
0133,0133B,01B,01331887800B,188.78,189.65,NA
0133,0133B,01B,01331948300B,194.83,195.92,NA
0133,0133B,01B,01332020690B,202.069,203.47,NA
0133,0133B,01B,01332066730B,206.673,207.274,NA
0133,0133B,01B,01332075900B,207.59,208.61,NA
0133,0133B,01B,01332189000B,218.9,219.4,NA
0133,0133B,01B,01332226200B,222.62,223.11,NA
0133,0133B,01B,01332238000B,223.8,224.25,NA
0133,0133B,01B,01332324200B,232.42,232.72,NA
0133,0133B,01B,01332360900B,236.09,236.39,NA
0133,0133B,01B,01332490150B,249.015,249.516,NA
0133,0133B,01B,01332534700B,253.47,254.22,NA
0133,0133B,01B,01332546500B,254.65,255.57,NA
0133,0133B,01B,01332599500B,259.95,260.33,NA
0133,0133B,01B,01332606270B,260.627,262.996,NA
0133,0133B,01B,01332655990B,265.599,267.634,NA
0133,0133B,01B,01332693690B,269.369,274.007,NA
0133,0133B,01B,01332772100B,277.21,277.778,NA
0133,0133B,01B,01332801800B,280.18,280.647,NA
0133,0133B,01B,01332826490B,282.649,283.717,NA
0133,0133B,01B,01332863800B,286.38,287.72,NA
0133,0133B,01B,01332892220B,289.222,289.623,NA
0133,0133B,01B,01332915580B,291.558,291.858,NA
0133,0133B,01B,01332930260B,293.026,298.732,NA
0133,0133B,01B,01332991990B,299.199,299.499,NA
0133,0133B,01B,01333024200B,302.42,302.9,NA
0133,0133B,01B,01333031360B,303.136,303.503,NA
0133,0133B,01B,01333072500B,307.25,307.6,NA
0133,0133B,01B,01333221890B,322.189,322.622,NA
0133,0133B,01B,01333228560B,322.856,323.356,NA
0133,0133B,01B,01333328100B,332.81,333.09,NA
0133,0133B,01B,01333365100B,336.51,337.37,NA
0133,0133B,01B,01333378040B,337.804,338.572,NA
0133,0133B,01B,01333388050B,338.805,339.673,NA
0133,0133B,01B,01333418500B,341.85,342.64,NA
0133,0133B,01B,01333470500B,347.05,347.74,NA
0133,0133B,01B,01333483100B,348.31,348.89,NA
0133,0133B,01B,01333511800B,351.18,351.49,NA
0133,0133B,01B,01333585400B,358.54,359.32,NA
0133,0133B,01B,01333595930B,359.593,360.126,NA
0133,0133B,01B,01333609400B,360.94,361.38,NA
0133,0133B,01B,01333637970B,363.797,365.065,NA
0133,0133B,01B,01333704700B,370.47,370.77,NA
0133,0133B,01B,01333757500B,375.75,376.23,NA
0133,0133B,01B,01333791600B,379.16,379.74,NA
0133,0133B,01B,01333982650B,398.265,398.732,NA
0133,0133B,01B,01334005670B,400.567,401.668,NA
0133,0133B,01B,01334119120B,411.912,412.178,NA
0133,0133B,01B,01334257590B,425.759,426.059,NA
0133,0133B,01B,01334343300B,434.33,434.69,NA
0133,0133B,01B,01334358020B,435.802,436.87,NA
0133,0133B,01B,01334383300B,438.33,439.16,NA
0133,0133B,01B,01334478700B,447.87,448.17,NA
0133,0133B,01B,01334531900B,453.19,453.66,NA
0133,0133B,01B,01334567230B,456.723,457.157,NA
0133,0133B,01B,01334629100B,462.91,463.43,NA
0133,0133B,01B,01334653800B,465.38,465.88,NA
0133,0133B,01B,01334691700B,469.17,469.62,NA
0133,0133B,01B,01334714100B,471.41,471.95,NA
0133,0133B,01B,01334786600B,478.66,479.07,NA
0133,0133B,01B,01334828200B,482.82,483.13,NA
0133,0133B,01B,01334862300B,486.23,486.75,NA
0133,0133B,01B,01334889900B,488.99,489.38,NA
0133,0133B,01B,01334937300B,493.73,494.08,NA
0133,0133B,01B,01334966290B,496.629,497.697,NA
0133,0133B,01B,01334992320B,499.232,499.532,NA
0133,0133B,01B,01334997660B,499.766,502.669,NA
0133,0133B,01B,01335057100B,505.71,506.2,NA
0133,0133B,01B,01335082000B,508.2,508.56,NA
0133,0133B,01B,01335142140B,514.214,514.781,NA
0133,0133B,01B,01335165490B,516.549,517.05,NA
0133,0133B,01B,01335236500B,523.65,524.09,NA
0133,0133B,01B,01335274600B,527.46,528.01,NA
0133,0133B,01B,01335287800B,528.78,529.13,NA
0133,0133B,01B,01335341000B,534.1,534.367,NA
0133,0133B,01B,01335389720B,538.972,539.606,NA
0133,0133B,01B,01335420300B,542.03,542.58,NA
0133,0133B,01B,01335441200B,544.12,544.99,NA
0133,0133B,01B,01335487480B,548.748,549.015,NA
0133,0133B,01B,01335506600B,550.66,550.98,NA
0133,0133B,01B,01335525700B,552.57,553.12,NA
0133,0133B,01B,01335545800B,554.58,555.8,NA
0133,0133B,01B,01335569560B,556.956,557.357,NA
0133,0133B,01B,01335591590B,559.159,559.592,NA
0133,0133B,01B,01335618280B,561.828,562.062,NA
0133,0133C,01C,01330076400C,7.64,8.37,NA
0133,0133C,01C,01330348680C,34.868,35.135,NA
0133,0133C,01C,01330493490C,49.349,49.816,NA
0133,0133C,01C,01330527860C,52.786,53.153,NA
0133,0133C,01C,01330604270C,60.427,60.794,NA
0133,0133C,01C,01330803600C,80.36,80.71,NA
0133,0133C,01C,01330816820C,81.682,83.717,NA
0133,0133C,01C,01331437770C,143.777,144.378,NA
0133,0133C,01C,01331495490C,149.549,149.783,NA
0133,0133C,01C,01331515510C,151.551,153.086,NA
0133,0133C,01C,01331534200C,153.42,153.553,NA
0133,0133C,01C,01331548550C,154.855,155.188,NA
0133,0133C,01C,01331556200C,155.62,155.93,NA
0133,0133C,01C,01331596930C,159.693,159.926,NA
0133,0133C,01C,01331701030C,170.103,171.104,NA
0133,0133C,01C,01331728730C,172.873,173.206,NA
0133,0133C,01C,01331735400C,173.54,174.074,NA
0133,0133C,01C,01331743410C,174.341,174.741,NA
0133,0133C,01C,01331893560C,189.356,189.756,NA
0133,0133C,01C,01331927300C,192.73,193.26,NA
0133,0133C,01C,01332014000C,201.4,202.33,NA
0133,0133C,01C,01332081750C,208.175,208.842,NA
0133,0133C,01C,01332135200C,213.52,214.71,NA
0133,0133C,01C,01332167830C,216.783,217.384,NA
0133,0133C,01C,01332177510C,217.751,218.919,NA
0133,0133C,01C,01332192520C,219.252,219.72,NA
0133,0133C,01C,01333214540C,321.454,321.855,NA
0133,0133C,01C,01333385380C,338.538,338.905,NA
0133,0133C,01C,01333392720C,339.272,339.806,NA
0133,0133C,01C,01333415080C,341.508,342.809,NA
0133,0133C,01C,01333506170C,350.617,351.084,NA
0133,0133C,01C,01333554200C,355.42,355.79,NA
0133,0133C,01C,01333576400C,357.64,358.12,NA
0133,0133C,01C,01333611940C,361.194,361.728,NA
0133,0133C,01C,01333626290C,362.629,362.996,NA
0133,0133C,01C,01333636970C,363.697,365.398,NA
0133,0133C,01C,01333657990C,365.799,366.466,NA
0133,0133C,01C,01333692020C,369.202,369.369,NA
0133,0133C,01C,01333760760C,376.076,376.343,NA
0133,0133C,01C,01333898300C,389.83,390.24,NA
0133,0133C,01C,01333974970C,397.497,398.832,NA
0133,0133C,01C,01334014680C,401.468,402.002,NA
0133,0133C,01C,01334058390C,405.839,406.106,NA
0133,0133C,01C,01334082080C,408.208,411.311,NA
0133,0133C,01C,01334118450C,411.845,414.147,NA
0133,0133C,01C,01334206200C,420.62,421.421,NA
0133,0133C,01C,01334394720C,439.472,439.606,NA
0133,0133C,01C,01334528100C,452.81,453.34,NA
0133,0133C,01C,01334730100C,473.01,473.31,NA
0133,0133C,01C,01335145100C,514.51,514.81,NA
0133,0133C,01C,01335209200C,520.92,521.25,NA
0133,0133C,01C,01335391050C,539.105,539.906,NA
0133,0133C,01C,01335436760C,543.676,545.311,NA
0133,0133C,01C,01335495820C,549.582,551.818,NA
0133,0133C,01C,01335521520C,552.152,552.519,NA
0133,0133C,01C,01335530530C,553.053,553.286,NA
0133,0133C,01C,01335629620C,562.962,563.296,NA
0231,0231A,02A,02310230230A,23.023,23.39,NA
0231,0231A,02A,02310404740A,40.474,42.143,NA
0231,0231A,02A,02310522860A,52.286,52.819,NA
